questionid,author,question,options,answer,concept
41910210,謝岱融邱妤甄,小蟹想要舉辦紙飛機比賽，希望每個人摺出屬於自己的紙飛機後進行比賽。在比賽之前，小蟹先教大家一種紙飛機的摺法，大家再依照這個方法，摺出各種不同的紙飛機。請問小蟹教大家摺紙飛機的行為，下列敘述何者錯誤?,"1.小明直接按照小蟹教的摺法，摺出一模一樣的飛機後進行比賽:直接模仿,    2.小將知道紙飛機該怎麼摺才能摺出飛得最好的紙飛機:自我增強,    3.小蟹先教大家摺紙飛機，屬於鷹架構築,    4.小香覺得自己的紙飛機摺的很棒，一定能得到第一名:自我效能,    ",0,超過一個答案
41910301,謝岱融邱妤甄,不需要訓練，就可以產生反應，稱為?,"1.A.非制約的反應,    2.中性刺激,    3.古典制約,    4.操作制約,    ",1,古典制約
41910302,謝岱融邱妤甄,中性刺激為何?,"1.第二次刺激,    2.持續刺激下的無反應,    3.對於被刺激物沒有任何的關係,    4.對於刺激物而言會有激烈的反應,    ",3,古典制約
41910303,謝岱融邱妤甄,何謂增強?,"1.加強印象,    2.強化好的行為,    3.排斥不好的行為,    4.懲罰,    ",2,增強
41910304,謝岱融邱妤甄,媽媽對小孩說，妳考的上好大學就給妳買iphone7，請問這是屬於?,"1.正增強,    2.負增強,    3.呈現型懲罰,    4.撤離型懲罰,    ",1,正增強、負增強
41910305,謝岱融邱妤甄,只要表現好就可以得到乖寶寶貼紙，集滿100張乖寶寶貼紙就可以跟老師話換一學期的ALL PASS。請問乖寶寶貼紙是屬於?,"1.原級增強物,    2.社會增強物,    3.活動增強物,    4.代幣增強物,    ",4,代幣增強
41910306,謝岱融邱妤甄,小明一直很想要買漫畫，但是零用錢不夠，於是選擇了偷竊，但馬上就被抓到，媽媽對於小明的偷竊行為非常不滿意，於是狠狠的打了小明，小明也因此知道下次不可以再犯了，請問這是屬於?,"1.正增強,    2.負增強,    3.呈現型懲罰,    4.撤離型懲罰,    ",3,撤離型懲罰、呈現型懲罰、正增強、負增強
41910307,謝岱融邱妤甄,媽媽在課本上看到了「普力馬原則」覺得很有趣，想要應用在小明身上，請問下列應用何者錯誤?,"1.如果把功課寫完，就可以去看電視!,    2.如果沒有把玩具收好，就一個禮拜不可以玩玩具!,    3.如果把青菜吃完，就可以玩iPAD!,    4.如果考試考100分，就可以去遊樂園玩!,    ",1,普力馬原則
41910308,謝岱融邱妤甄,老師在上課時，想要評估學生的學習情況，於是在每個禮拜二早上，都會進行小考，但有時候是考10題，有時候是考五題，只要全部答對的同學就可以獲得餅乾。請問老師所運用的增強物計制為下列何者,"1.固定比例，固定時距,    2.固定比例，不固定時距,    3.不固定比例，固定時距,    4.不固定比例，不固定時距,    ",0,
41910309,謝岱融邱妤甄,老師說這學期只要都沒有缺席，平時成績就可以拿到100分，小陳想要拿到100分，不管多不想去上課，都會逼迫自己起床去上課，請問這是屬於下列何者增強物及動機?,"1.內在增強物，外在動機,    2.內在增強物，內在動機,    3.外在增強物，外在動機,    4.外在增強物，內在動機,    ",3,外在增強物
41910310,謝岱融邱妤甄,下列關於增強，誰的觀念是錯誤的?,"1.小花:學生考不好，老師給予獎勵，希望他加油，下次考好一點是屬於正增強,    2.小陳:今年業績很好，老闆給予很高的年終獎金是屬於正增強,    3.小明:只要把作業在1個小時內寫完，就可以不用去打掃房間是屬於負增強,    4.小華:只要把玩具整理好，就可以不用去掃地是屬於負增強,    ",1,正增強、負增強
41910401,謝岱融邱妤甄,空白處應填上?,"1.沒有接收到資訊,    2.加深印象,    3.遺忘,    4.永久留存,    ",,
41910402,謝岱融邱妤甄,關於長期記憶，以下何者為非,"1.按照訊息的性質組成不同類別的知識,    2.訊息處理的最後階段,    3.記憶量為7+-2個單位,    4.沒有時間限制,    ",3,短期記憶、長期記憶
41910403,謝岱融邱妤甄,一個人存在腦海裡的編碼知識有很多種，沒有以下哪種,"1.情結記憶,    2.語意記憶,    3.程序記憶,    4.程式記憶,    ",4,記憶類型
41910404,謝岱融邱妤甄,"小美國小的時候在緊張的時候會下意識把嘴巴嘟起來用的蓬蓬的，大家都覺得很可愛，於是給他取了個綽號叫做麵包超人。
20年後辦了一場同學會，大家在忘記對方名字的陌生狀況下，卻看到有人嘟起嘴巴，瞬間想到這個人就是麵包超人小美，請問這是什麼原因?
","1.語意記憶,    2.情結記憶,    3.程序記憶,    4.遺忘,    ",1,語憶記憶
41910405,謝岱融邱妤甄,學生還沒有接觸教材之前，教師幫助學生初步瞭解所學的架構，請問這是?,"1.訊息處理論,    2.前導組體,    3.順攝,    4.倒攝,    ",2,前導組體
41910406,謝岱融邱妤甄,請問下列何者不屬於長期記憶,"1.情節記憶,    2.工作記憶,    3.語意記憶,    4.程序性記憶,    ",2,長期記憶
41910407,謝岱融邱妤甄,下列關於訊息處理理論的敘述，何者錯誤?,"1.程序性及陳述性記憶是屬於短期記憶,    2.記憶可以分為感覺、短期、長期,    3.無論屬於哪個記憶的知識都會遺忘,    4.訊息超過7±2可以透過意元集組來幫助自己記憶,    ",3,長期記憶
41910408,謝岱融邱妤甄,小花的大學朋友想約她一起去騎腳踏車，因為很久沒騎了，小花害怕得不敢踩踏板，但當小花鼓起勇氣的踩下第一次踏板後，變很順利的騎了起來，請問這是屬於下列觀念?,"1.感覺記憶,    2.短期記憶,    3.工作記憶,    4.自動化,    ",4,自動化
41910409,謝岱融邱妤甄,關於感官收錄、短期記憶、長期記憶下列敘述何者錯誤?,"1.三類記憶之間，是一種雙向式的前後交互關係,    2.三類記憶產生後，都可能產生遺忘的現象,    3.三類記憶產生後，都會表現出反應,    4.三類記憶不管有沒有遺忘，皆可順利提出,    ",0,題目語意需要再強化
41910410,謝岱融邱妤甄,下列關於訊息處理理論的敘述，何者錯誤?,"1.各個記憶間是交互作用的,    2.使用意元集組可以更容易的記起大量的資料,    3.透過複習可以加深對事物的印象,    4.感官收錄是只受到外界刺激後1分鐘以內的記憶,    ",1,IP模式、複習、感官收錄、意元集組
42070101,凌榆舜闕禹涵,依據Piaget認知發展論的觀點，兒童對數字的「守恆」（conservation）概念，是在下列哪一階段發展出來的？,"1.感覺動作期,    2.前運思期 ,    3.具體運思期,    4.形式運思期,    ",3,具體運思期
42070102,凌榆舜闕禹涵,嬰兒在探索世界時愛拿東西敲打，有一次拿到雞蛋敲打，發現雞蛋碎裂，以後便不會再拿雞蛋敲打，此種歷程稱為？,"1.同化,    2.適應,    3.改變,    4.調適,    ",4,調適、同化
42070103,凌榆舜闕禹涵,用毛巾覆蓋奶瓶，兒童會用手將毛巾拿開，此行為代表兒童瞭解物體恆存，是屬於皮亞傑的認知發展理論的哪個時期？,"1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",1,感覺動作期
42070104,凌榆舜闕禹涵,皮亞傑的認知發展階段論中，大概在哪一個年齡層之前都無法進行抽象思考？,"1.出生到2歲,    2.2到7歲,    3.7到11歲,    4.11歲到成年期,    ",0,選項語意不夠清楚
42070105,凌榆舜闕禹涵,"語邯跟爸爸第一次到動物園,看到了許多沒看過的動物,請問這些動物的模樣是在語邯腦中擁有的認知中會形成?","1.調適,    2.同化,    3.適應,    4.基模,    ",4,基模
42070106,凌榆舜闕禹涵,下列哪一項選項不是皮亞傑理論在教育上的涵義？,"1.不要只考慮到兒童思考的成果或產物，更要重視兒童思考歷經,    2.要讓兒童更加積極地參與學習活動,    3.接受發展過程的個體差異,    4.可以依程度不同而能彼此協助的兒童組成一組，進行合作學習,    ",4,發展連續論、發展階段論
42070107,凌榆舜闕禹涵,"宇韓是一位6歲的孩子,對數學很有興趣,所以宇韓媽媽都會提早教宇韓一些關於數學的知識,但是有天宇韓媽媽在教完加法後解釋減法的基本概念時,發覺宇韓無法理解減法的概念,宇韓媽媽覺得可能是一天教加減法對宇韓來說負擔太重,於是打算明天再教,請問宇韓隔天能夠學好減法嗎?","1.不行,因為宇韓處於前運思期,    2.不行,因為宇韓處於感覺動作期,    3.可以,因為宇韓處於前運思期,    4.可以,因為宇韓處於具體運思期,    ",1,不可逆、前運思期
42070108,凌榆舜闕禹涵,"雨寒總是在爸爸出門工作時哭鬧,因為在雨寒眼裡爸爸就不見了,而當爸爸下班回家時雨寒則會嚇一跳,因為他覺得爸爸是憑空出現的,雨寒會有這想法是因為他處於(Piaget)認知發展四個階段的哪個階段?","1.感覺動作期 ,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",1,物體恆存、感覺動作期
42070109,凌榆舜闕禹涵,"羽函在學校時跟同學起了口角,於是同學找了他6年級的哥哥小飛,小飛把羽函的500ml的水壺換成相同容量但是比較矮的水壺,羽函看到自己的水壺被別人換成小水壺,讓羽函覺得很委屈哭了一整天,直到放學小飛才跟羽函說兩個水壺容量其實一樣,但羽函聽不懂小飛的解釋,還是一直哭,請問羽函大約幾年級呢?","1.幼稚園,    2.3年級,    3.4年級,    4.5年級,    ",1,專注現象、前運思期
42070110,凌榆舜闕禹涵,"雨寒比宇韓大,而羽函又比宇韓大,所以羽函比雨寒大,請問這是認知發展四階段中的哪一階段的哪項能力?","1.前運思期,遞移能力,    2.前運思期,序列化,    3.具體運思期,序列化,    4.具體運思期,遞移能力,    ",4,遞移、具體運思期
42070201,凌榆舜闕禹涵,"孩子在發展的過程會在心理與自己對話,這樣的行為教育心理學將它稱為?","1.私自話語,    2.自我暗示,    3.私自討論,    4.自我增強,    ",1,私自話語
42070202,凌榆舜闕禹涵,"雨寒媽媽在美食節目上看到了主持人在做宮保雞丁,因而想要學習做宮保雞丁,這種行為在社會學習理論-觀察學習裡是屬於?","1.動機,    2.保留,    3.注意,    4.再生,    ",4,注意、動機
42070203,凌榆舜闕禹涵,"羽函在上課時,因為不專心並與同學聊天,老師因此叫羽函去走廊罰站10分鐘,其他同學因為怕跟羽函一樣講話被罰站,所以整堂課都沒有人私下聊天,請問其他同學因為羽函受罰而乖乖上課,這種行為在教育心理學裡稱為?","1.懲罰學習,    2.替代學習,    3.楷模學習,    4.替換學習,    ",2,替代學習
42070204,凌榆舜闕禹涵,"禹涵在街上看到街頭藝人表演B-BOX,回家後開始學習B-BOX,終於在學了3個月後成功了,之後禹涵時常在學校表演B-BOX,請問禹涵的行為不包括社會學習理論-觀察學習的哪個部分?","1.注意,    2.再生,    3.動機,    4.保留,    5.都包括,    ",5,注意、保留、再生、動機
42070205,凌榆舜闕禹涵,在建構主義當中，學生能夠彼此討論，以及大量被使用的是何種學習？,"1.合作學習,    2.發現學習,    3.自我調適學習 ,    4.認知學習,    ",0,超過一個答案
42070206,凌榆舜闕禹涵,兒童無法獨自完成某一作業，但他在成人或同儕的協助下即可完成此作業，這是說明了維高斯基理論的哪一概念呢？,"1.鷹架構築,    2.認知學徒制,    3.近側發展區,    4.社會學習,    ",0,題目語意需要再強化
42070207,凌榆舜闕禹涵,社會學習理論中沒有什麼內涵？,"1.模仿 ,    2.增強 ,    3.自我調節 ,    4.自我認同,    ",4,
42070208,凌榆舜闕禹涵,建構式教學是以何者為主動式學習？,"1.學生,    2.老師,    3.家長,    4.學校,    ",1,
42070209,凌榆舜闕禹涵,"雨寒爸爸教雨寒開車,從繫安全帶到打檔一步一步教,並一直都在副駕駛座給予指示,請問雨寒爸爸這種行為在教育心理學稱之為?","1.私自話語,    2.楷模學習,    3.替代學習,    4.鷹架構築,    ",4,鷹架
42070210,凌榆舜闕禹涵,關於「近側發展區」的敘述，下列何者錯誤？,"1.它是兒童潛能所能發展的區域 ,    2.學生發展可藉由老師協助而有促進作用,    3.在協助下可完成的作業即為近側發展區內的作業,    4.它可經由智力測驗和成就測驗來瞭解可能的範圍,    ",4,近側發展區
42070301,凌榆舜闕禹涵,"常常聽到別人說上課時想著等等快要下課,這樣你上課時會更有動力去學習,請問這樣的心理是行為主義裡的哪個概念呢?","1.普立馬原則,    2.自我慰藉原則,    3.馬其頓原則,    4.蓋立馬原則,    ",0,
42070302,凌榆舜闕禹涵,"宇韓因為上課偷看漫畫,被老師叫到走廊上罰站,並且下課十分鐘要去導師室報到,請問上述文字中包含了什麼行為主義的概念?","1.呈現型懲罰,    2.撤離型懲罰,    3.以上皆是,    4.以上皆非,    ",3,呈現型懲罰、撤離型懲罰
42070303,凌榆舜闕禹涵,"下列何者是行為主義對教學的直接影響？ 
","1.知識的統整 ,    2.知識的分化 ,    3.知識結構的診斷,    4.問題解決歷程的教導,    ",2,
42070304,凌榆舜闕禹涵,"斯金納（B.F. Skinner）是行為主義心理學派最重要的代表人物。他的學說主要建立在什麼概念之上？ 
","1.操作制約,    2.古典制約,    3.認知學習論,    4.學習階層,    ",1,
42070305,凌榆舜闕禹涵,受刑人在監獄裡獲得「放風」的機會是屬於下列哪一項？,"1.正增強 ,    2.負增強,    3.懲罰,    4.削弱,    ",2,負增強
42070306,凌榆舜闕禹涵,"雨寒考試考了60分,雨寒爸爸非常生氣的罵了雨寒一頓,雨寒媽媽看到雨寒考60分,不僅沒有罵雨寒,反而獎勵雨寒一包巧克力,說是因為雨寒及格的獎勵,請問雨寒爸媽的行為分別是行為主義的什麼概念?","1.正增強:負增強,    2.呈現型懲罰:正增強,    3.撤離型懲罰:負增強,    4.負增強:呈現型懲罰,    ",2,呈現型懲罰、撤離型懲罰、負增強、正增強
42070307,凌榆舜闕禹涵,"羽函的國文老師上課時說好,只要問問題舉手回答並且答對,老師就會給一個好棒棒貼紙,集滿3個好棒棒貼紙老師就會送給那位同學一個好棒棒的禮物,請問上述文字中包含了那些行為主義的概念?","1.正增強,    2.代幣增強物,    3.以上皆是,    4.以上皆非,    ",3,代幣增強物、正增強
42070308,凌榆舜闕禹涵,"瑀涵聽說隔壁班羽函的國文老師會給好棒棒貼紙,於是也請班上的國文老師使用這種方法,於是瑀涵的國文老師跟同學們說好,只要上課舉手回答問題並且答對,就會拿到1個好讚讚貼紙,集滿3個好讚讚貼紙就可以抵掉一次的班上打掃,消息一出同學們為之瘋狂的上課舉手搶答,請問上述文字中有使用到行為主義的那些概念?","1.負增強:原級增強物,    2.負增強:次級增強物,    3.次級增強物:撤離型懲罰,    4.以上皆是,    ",2,次級增強物、負增強、正增強
凌榆0闕禹涵,"國二的小華上學經常遲到，但數學成績的表現還不錯。老師後來決定請他當小老師，負責發早自習數學晨考的考卷，此後他就不再遲到了。此一方法是應用行為主義的什麼原理？
","1.增強,    2.懲罰,    3.消弱,    4.交互抑制,    ",0,,
凌榆0闕禹涵,"古典制約與操作制約最大的不同是？
","1.古典制約強調聯結，操作制約強調增強,    2.古典制約強調刺激類化，操作制約強調刺激區辨,    3.古典制約強調刺激物，操作制約強調增強物,    4.古典制約強調生理反應，操作制約強調自發行為,    ",1,古典制約、操作制約,
42070401,凌榆舜闕禹涵,"哪位瑞士心理學家以觀察自己子女，然後根據觀察結果建立一套從嬰兒期到青年期的認知發展理論？
","1.桃莉海頓（Toreyl Hayden）,    2.皮亞傑（Jean Piaget）,    3.坦亞拜倫（Tanya Byron） ,    4.吉諾特（Haim Ginott） ,    ",3,
42070402,凌榆舜闕禹涵,"用毛巾覆蓋奶瓶，兒童會用手將毛巾拿開，此行為代表兒童瞭解物體恆存，是屬於皮亞傑的認知發展理論的哪個時期？
","1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期 ,    ",2,物體恆存、感覺動作期、前運思期
42070403,凌榆舜闕禹涵,下列哪一項不屬於認知發展階段論中的具體運思期？,"1.邏輯思考能力有進步 ,    2.新能力產生(包括運思具有可逆性) ,    3.自我中心 ,    4.無法進行抽象思考 ,    ",3,具體運思期
42070404,凌榆舜闕禹涵,"以皮亞傑的認知發展論觀點，國民小學的學生，其相對的發展期為？
","1.具體運思期 ,    2.形式運思期,    3.場地獨立期,    4.前運思期,    ",0,
42070405,凌榆舜闕禹涵,"皮亞傑的發展階段論，分成四個認知發展階段，下列何者錯誤？
","1.感覺動作期-2歲以後,    2. 前運思期-2~7歲,    3.具體運思期-7~11歲,    4.形式運思期-11~成年期,    ",1,感覺動作期、前運思期、.具體運思期、形式運思期
42070406,凌榆舜闕禹涵,關於維高斯基的認知發展論，下列何者錯誤？,"1.發展先於學習,    2.社會文化影響個人認知發展 ,    3.發展受成長環境中符號系統影響,    4. 交互教學法是此理論在教學上的應用,    ",1,維高斯基的認知發展論
42070407,凌榆舜闕禹涵,在皮亞傑的認知發展觀中，下列哪個時期，年輕人會發展出處理假設情境和監控自己思考的能力？,"1.具體運思期 ,    2. 形式運思期,    3.前運思期,    4.感覺動作期,    ",2,假設、形式運思期
42070408,凌榆舜闕禹涵,"皮亞傑的認知發展階段論中，大概在哪一個年齡層之前都無法進行抽象思考？
","1.出生到2歲 ,    2.2到7歲 ,    3.7到11歲,    4. 11歲到成年期 ,    ",4,具體運思期、形式運思期
42070409,凌榆舜闕禹涵,"在北美造成轟動的維高斯基認知發展理論，下列何者不是兒童剛發展時的主要理論？
","1.私自話語 ,    2. 進側發展區 ,    3.訓練和經驗 ,    4. 鷹架構築 ,    ",3,維高斯基的認知發展論
42070410,凌榆舜闕禹涵,關於皮亞傑的認知論，下列敘述何者為非？,"1.兒童各階段的發展不能省略也不能顛倒,    2.認知發展是一個數量不斷增加壘積的過程,    3. 當「同化」與「調適」取得平衡，則稱為「適應」,    4.「物體恆存概念」是感覺動作期的發展,    ",2,感覺動作期、適應、發展階段論
75940101,黃雨柔廖昱雯,皮亞傑的「三山實驗」是在說明前運思期的兒童在思考時具有何種特性？ ,"1.自我中心主義 ,    2.不可逆性,    3.知覺集中傾向 ,    4.物體恆存概念,    ",1,自我中心
75940102,黃雨柔廖昱雯,形式運思期的青少年在思維方式上的能力，以下何者不是?,"1.假設推理能力,    2.抽象思考,    3.問題解決能力,    4.不可逆性思考,    ",4,形式運思期
75940103,黃雨柔廖昱雯,下列何者是具體運思期兒童的認知發展特徵？,"1.憑直覺思考，以自我為中心,    2.未具備運用語文及抽象符號的能力 ,    3.具有序列及遞移的能力,    4.具有物體恆存的概念,    ",3,具體運思期
75940104,黃雨柔廖昱雯,翔翔與媽媽一同去公園玩，有一隻小狗跑了過來，翔翔和媽媽說那是貓咪，媽媽和翔翔糾正過後，翔翔就再也不會認錯。請問翔翔的行為屬於下列哪一種?,"1.同化,    2.基模,    3.模仿,    4.調適,    ",4,同化、調適
75940105,黃雨柔廖昱雯,以下對皮亞傑認知發展論的敘述，何者為非？,"1.對不同個體而言，各特徵出現的時間是差不多的,    2.各階段的前後順序不變,    3.各階段個體基模的功能特徵是不同的 ,    4.各階段之間有連續性,    ",0,題意需要再更清楚些
75940106,黃雨柔廖昱雯,關於皮亞傑認知發展論中適應(adaptation)的主張，下列敘述何者不正確?,"1.適應是一種因應環境，調整基模的歷程,    2.適應是認知通過同化與調適達成平衡化的歷程,    3.由於發展及環境改變，認知的平衡化並不穩定,    4.一旦產生失衡，兒童會依序進行同化和調適的歷程,    ",4,適應
75940107,黃雨柔廖昱雯,八歲的小明是一個處於具體運思期的兒童，他的哥哥大華則是屬於形式運思期的青少年。根據皮亞傑的認知發展論，大華與小明認知能力最明顯的差異為下列何者？,"1.序列化,    2.假設演繹推理,    3.遞移能力,    4.可逆性思考,    ",2,具體運思期、形式運思期
75940108,黃雨柔廖昱雯,媽媽買了一瓶胖胖杯的紅茶，在柔柔面前倒在瘦長型杯子中，柔柔認為瘦長型杯子的紅茶比較多，請問根據上列描述，柔柔正處於認知發展中的哪一個階段並具有什麼特性?,"1.具體運思期、可逆性思考,    2.前運思期、專注現象,    3.感覺動作期、物體守恆,    4.形式運思期、不可逆性思考,    ",2,專注現象、前運思期
75940109,黃雨柔廖昱雯,九歲的小傑與五歲小智因爭奪玩具吵架，以猜拳方式決定誰先玩，小智先問小傑「你待會要出什麼？」小傑就老老實實的告訴小智他要出哪種拳，小傑也反問，小智告訴他「我還沒決定！」最後小智贏，小傑輸的不甘心躺在地上大哭。請問小智跟小傑分別處於認知發展中的哪一個階段呢?,"1.小智-感覺動作期、小傑-具體運思期,    2.小智-形式運思期、小傑-具體運思期,    3.小智-具體運思期、小傑-前運思期,    4.小智-前運思期、小傑-感覺動作期,    ",0,
75940110,黃雨柔廖昱雯,有關皮亞傑的認知發展理論的敘述，下列何者正確？,"1.小星正處於具體運思期，總是認為大家看到的世界都跟我一樣 ,    2.小光正處於感覺動作期，當手指放在小光的手掌心，小光就會握緊它 ,    3.小亮正處於前運思前期，已經能理解烏鴉為了喝瓶子裡的水，啣石子丟入瓶內的道理,    4.小立正處於形式運思期，無法進行抽象思考 ,    ",2,感覺動作期、前運思期、具體運思期、形式運思期
75940201,黃雨柔廖昱雯,關於維高斯基的認知發展論，下列何者錯誤?,"1.社會文化影響個人認知發展,    2.合作學習是此理論的應用,    3.發展先於學習,    4.認知思維與符號系統有密切關係,    ",3,維高斯基的認知發展論
75940202,黃雨柔廖昱雯,下列關於建構主義的敘述何者錯誤?,"1.藉由學生自己發現或應用觀念的方式學習 ,    2.學習的過程是一種社會互動的關係 ,    3.自我調整學習不是建構主義的產物 ,    4.鷹架作用是建構學習的觀點,    ",3,建構主義
75940203,黃雨柔廖昱雯,老師在課堂上示範跆拳道動作，立即給了學生三十分鐘練習，學生模仿及觀察老師的動作。請問學習者正處於哪個階段?,"1.再生,    2.注意,    3.動機,    4.保留,    ",1,保留、再生
75940204,黃雨柔廖昱雯,小晴見到別的幼兒因打針而恐懼大哭，而學到打針是可怕的經驗，有時也會表現與模仿同樣或類似的激烈反應，這是以下何種？,"1.替代學習,    2.自我調節,    3.刺激類化 ,    4.情感轉移,    ",1,替代學習
75940205,黃雨柔廖昱雯,下列何者為維高斯基(Vygotsky)所提出的「近側發展區」? ,"1.學習者在沒有成人協助下，可以自行完成,    2.學習者獨自無法完成，但在較有能力者的協助下可以完成 ,    3.學習者可以使用前一發展階段的認知能力，來協助後一發展階段的學習課題 ,    4.學習者可以達到最高發展階段,    ",2,近側發展區
75940206,黃雨柔廖昱雯,有關近側發展區（簡稱 ZPD）的敘述，下列何者錯誤？,"1.從實際發展水平延至可能發展區,    2.指的是成人未來潛能所能發展的最大區域,    3.每個兒童的近側發展區不完全一樣 ,    4.介於個體能力所能達到的水平與他人協助後可能達到的水平之間,    ",2,近側發展區
