questionid,author,question,options,answer,concept
4340302,黃乙庭,便利商店這幾年的行銷手法日益多樣化，其中集點數換物品方式相當普遍，請問關於集點數換物品的增強物何者正確 ?,"1.原級增強物,    2.社會增強物,    3.活動增強物,    4.代幣增強物,    ",4,代幣增強物
4340303,黃乙庭,小童很討厭做家事，每次洗個碗都會抱怨連篇；媽媽為了使他成績進步，在段考前，特別說這次段考進步十名，就可以不用做家事一個禮拜。請問媽媽使用了行為主義的哪個選項？,"1.正增強,    2.負增強,    3.呈現型懲罰,    4.撤離型懲罰,    ",2,正增強、負增強
4340304,黃乙庭,下列敘述何者錯誤？,"1.小朋友有禮貌，大人給糖果當作獎勵是正增強行為,    2.小名贏了比賽，免除最討厭的考試是負增強行為,    3.小新做錯事被教官罵是撤離型懲罰,    4.因為遲到不給小美下課是撤離型懲罰,    ",3,正增強、負增強、撤離型懲罰、呈現型懲罰
4340305,黃乙庭,小祥總是遲到，不但常常被訓導主任責罵，還不給他下課，小祥的導師希望他能改掉這個壞習慣，因此以增加自由活動時間當作獎勵，請問上述增強與逞罰依序何者正確？,"1.正增強、呈現型逞罰、撤離型逞罰,    2.撤離型逞罰、正增強、呈現型逞罰,    3.呈現型逞罰、負增強、撤離型逞罰,    4.呈現型逞罰、撤離型逞罰、正增強,    ",4,正增強、負增強、撤離型懲罰、呈現型懲罰
4340401,黃乙庭,下列何者為認知心理學之概念？,"1.刺激與反應的連結,    2.向榜樣學習,    3.懲罰與獎勵,    4.理解知識並且內化,    ",4,認知
4340402,黃乙庭,下列何者錯誤？,"1.以故事包裝課程內容，使學習者更容易學習，透過情節記憶的加深學習者印象,    2.從一個課程章節，學習者可以列出此章節內的重點，此為語意記憶,    3.日常生活中容易遺忘的事情，是俗稱的閃光燈記憶，意味立即消失的快速瞬間,    4.手腦協調的動作技能，通常多為程序記憶，不易遺忘,    ",3,情節記憶、語意記憶、程序性記憶、閃光燈記憶
4340403,黃乙庭,教數學的小新老師，教學方式為老師示範一題範例題，學生再練習一題相似題型，進而帶入概念；教歷史的小津老師，總是先完整的教完整個朝代的歷史，再讓學生進行討論。請問下列選項何者正確？,"1.皆為分散練習,    2.皆為集中練習,    3.小新老師為分散練習；小津老師為集中練習,    4.小新老師為集中練習；小津老師為分散練習,    ",2,分散練習、集中練習
4340404,黃乙庭,大大製作一個國小天文的學習影片，利用2D手繪動畫加入配音，使學習者可以透過視覺與聽覺接收到有趣的天文知識，其中的學習影片使用了何者理論？,"1.重碼理論,    2.雙碼理論,    3.焦點理論,    4.單碼理論,    ",2,雙碼理論
4340405,黃乙庭,老師上課使用的PPT中，首先出現了這堂課所要學的目錄，接著進入了開頭動畫引起學習者動機，再者教學內容的呈現有以紅色粗體字標示重點，最後的總結又再次快速瀏覽課堂所學。請問上文何者為前導主體？,"1.目錄及紅色粗體重點,    2.目錄及開頭動畫,    3.目錄及總結,    4.開頭動畫及總結,    ",2,前導主體
7490101,李得榕,請問在具體運思期階段的兒童沒有下列哪一項特性？,"1.自我中心,    2.序列化,    3.遷移能力,    4.推論的實在,    ",1,具體運思期
7490102,李得榕,"書俊是個小嬰兒，當他拿東西敲打探索世界時，用到的是他的(Ａ)基模。
當他發現了新的事物時將它納入原有基模時，稱為(B)適應。
有一次他趁著爸爸上廁所時，偷玩雞蛋並敲打它發現會破掉，跟之前玩的玩具不一樣，過程中產生了(C)調適
上述哪個敘述是錯誤的？","1.基模,    2.適應,    3.調適,    4.,    ",0,選項語意不夠清楚
7490103,李得榕,"小愛每天早上都會吃三明治當早餐，平常爸爸都會幫他切成四等份，有一天爸爸忘了幫他切，於是小愛便問爸爸為什麼今天的三明治變少了。
請問小愛在皮亞傑認知發展階段的哪一個階層？","1.感覺動作期,    2.具體運思期,    3.前運思期,    4.形式運思期,    ",3,守恆、前運思期
7490104,李得榕,李老師帶著班上同學做一項跟物理有關的實驗，實驗過程中包含很多假設性的情況，不過班上同學最後還是順利答出正確的理論。請問班上的同學是屬於皮亞傑的哪個階段？,"1.前運思期,    2.形式運思期,    3.感覺動作期,    4.具體運思期,    ",2,假設、形式運思期
7490105,李得榕,維尼在幼稚園時和同學相處常常起爭執，覺得同學應該會懂他想要什麼，甚至認為大家所看到得畫面和他看到的一樣。請問維尼他在皮亞傑認知發展理論的哪個階段？,"1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",2,自我中心、前運思期
7490201,李得榕,"在柯柏格的道德推理階段，當個人開始想要做他人所認可的行為，並且開始尊重法律秩序，請問是位於哪個階段？
","1.前習俗道德期,    2.習俗道德期,    3.後習俗道德期,    4.,    ",,與主題不符
7490202,李得榕,阿得在學習溜冰的時候，老師總是在旁邊給予協助，當阿得慢慢學會時，老師便放手讓他自己探索和練習，請問老師慢慢放手的過程是維高斯基的認知發展哪個階段？,"1.私自話語,    2.近側發展區,    3.鷹架理論,    4.合作學習,    ",3,鷹架撤除
7490203,李得榕,jason最近總是想要離開父母身邊並更接近同儕，也很想知道自己是誰，能夠成為怎麼樣的人，請問jason位於社會發展的哪個階段？,"1.第四期 勤奮努力對自貶自卑,    2.第五期 自我認同對角色混淆,    3.第六期 有愛親密對孤獨疏離,    4.第七期 積極生產對自我頹廢,    ",,與主題不符
7490204,李得榕,川小普隨著時間慢慢長大，發現原來真正的對是依照個人的權利和整體社會的標準來定義，法律並非一成不變，請問川小普在柯柏格道德推理的哪個階段？,"1.第三階段 好男孩好女孩,    2.第四階段 法律秩序取向,    3.第五階段 社會契約取向,    4.第六階段 普遍倫理原則,    ",,與主題不符
7490205,李得榕,湯老師在數學小考考卷時發現學生的加法類型都答對了，減法題目卻錯誤百出，湯老師忘了分析學生的（Ｘ）來判斷學生是否能夠自己應付題目的能力，請問Ｘ個填入什麼？,"1.近側發展區,    2.鷹架結構,    3.合作學習,    4.自我調適,    ",1,近側發展區
7490301,李得榕,英文老師在課堂上反覆的練習英文單字，學生也都非常熟練，但是學生還無法將知識運用在作文裡，請問學生還沒到先行刺激的哪個階段？,"1.線索狀態,    2.辨別,    3.類化,    4.促進類化,    ",3,類化
7490302,李得榕,阿得去上dj課學習刷碟，老師都會先示範一次招式，然後阿得會模仿老師的樣子，多次練習，請問阿得在班度拉的楷模學習哪個階段？,"1.保留,    2.再生,    3.注意,    4.動機,    ",2,保留、再生
7490303,李得榕,老師告訴中班的小朋友說，如果大家都有乖乖睡午覺的話，醒來就有玩遊戲的活動和點心時間，請問這是屬於哪個層級的增強物和哪種增強方式？,"1.原級增強物 正增強,    2.次級增強物 負增強,    3.原級增強物 負增強,    4.次級增強物 正增強,    ",4,原級增強物、次級增強物、正增強、負增強
7490304,李得榕,有一天高小翔看到電視上報導，有一群無照駕駛的屁孩在街上橫衝直撞，造成交通事故，最後被警方帶走，從此高小翔便知道不能無照駕駛，請問高小翔在班度拉的觀察學習的哪個階段？,"1.自我調整學習,    2.自我增強,    3.替代學習,    4.楷模學習,    ",3,替代學習
7490305,李得榕,"(A) 正增強                (甲) 做家事
(B) 負增強                (乙) 準時完成作業不用做家事
(C) 撤離型懲罰        (丙) 給予100元零用錢
(D) 呈現型懲罰        (丁) 不能打電動玩具

選擇下列哪種組合是對的？","1.C 丁,    2.Ａ 甲,    3.Ｄ 乙,    4.Ｂ 丙,    ",1,正增強、負增強、撤離型懲罰、呈現型懲罰
7490401,李得榕,"請正確的列出感官收錄訊息的順序(甲)感官收錄器(乙)長期記憶(丙)初步處理(丁)外在刺激(戊)工作或短期記憶 
","1.丁丙甲戊乙,    2.丁甲丙戊乙,    3.丁甲戊丙乙,    4.丁甲丙乙戊,    ",2,IP模式 
7490402,李得榕,阿得老師希望在課堂上吸引學生的注意，請問下列何者方式不適合引起注意？,"1.在講解的過程中提供一些考試的線索,    2.引發學習者認知衝突並產生好奇心,    3.增加教材內容的情緒性,    4.依照教材內容直接教學,    ",4,外在刺激、感官收錄
7490403,李得榕,有一天，孫子阿偉在歷史課上學到關於921大地震的事件，他感到非常的好奇，於是便跑去問奶奶那天事情發生的經過，奶奶開頭便說永遠記得那時他剛好起床要去上個廁所，便開始劇烈的搖晃，請問奶奶的記憶是為哪個部分？,"1.語意記憶,    2.程序性記憶,    3.閃光燈記憶,    4.,    ",3,閃光燈記憶
7490404,李得榕,陽明以前是個溜冰選手，後來因為父母的期望而放棄，過了多年後，在一次朋友偶然邀約一起去溜冰，雖然剛開始他溜得不太順利，但是慢慢的他的身體便找回之前記憶，開始大顯身手，請問陽明的記憶是哪個類型？ ,"1.程序性記憶,    2.語意記憶,    3.情節記憶,    4.,    ",1,程序性記憶、語意記憶、情節記憶
7490405,李得榕,李老師在教皮亞傑的認知發展理論時，先教了同化之後教了調適，因為在解釋的過程中運用到許多一樣的詞彙，導致有些學生經常混淆，請問這是疑忘的哪一種？,"1.干擾,    2.自動化,    3.順攝抑制,    4.倒攝抑制,    ",0,題目語意可以再清楚些
14720101,陳佩詒,媽媽一旦離開小宇的視線，小宇便以為媽媽不見了而嚎啕大哭。請問，小宇現在可能處於兒童認知法展的哪個階段？為什麼會有這樣的反應?,"1.感覺動作期；專注現象，只在乎開始與最終狀態，便以為媽媽不見了。,    2.前運思期；專注現象，只在乎開始與最終狀態，便以為媽媽不見了。,    3.感覺動作期；沒有物體恆存概念，看不見就以為媽媽不見了。,    4.前運思期；沒有物體恆存概念，看不見就以為媽媽不見了。,    ",2,物體恆存、感覺動作期
14720102,陳佩詒,就皮亞傑的認知發展論而言，以下言論何者正確？,"1.只要教導方式正確且完整，任何時期的小朋友皆能學會抽象思考,    2.小明學會了8+5=13，且知道13-5=8，因此他已邁向具體運思期,    3.曉華知道小明看到的跟他看到的可能不一樣，表示他已去專注化,    4.每個人的發展時程不一，所以也有可能同時處在兩個發展時期,    ",2,發展連續論、可逆性、具體運思期、自我中心、專注現象
14720103,陳佩詒,爸爸比媽媽高，媽媽比奶奶高，奶奶跟哥哥一樣高。請問，可以知道爸爸比哥哥高的小朋友，可能是下列哪一位？他能夠知道是因為具有什麼能力？,"1.6歲的小明，序列化能力,    2.7歲的小華，可逆,    3.8歲的小美，倒返能力,    4.9歲的小傑，遞移能力,    ",4,遞移、具體運思期
14720104,陳佩詒,小宇遇到鄰居家養的哈士奇，知道他是一隻狗；觀看電視時，看見了野狼，也喊他是狗，經爸爸指證，才知道他是野狼，請問以下言論何者錯誤？,"1.小宇知道哈士奇是一隻狗，是同化,    2.小宇在知道野狼不是狗後，是同化,    3.狗對於小宇而言是腦中既有的基模,    4.小宇在調適後，新舊知識逐漸平衡化,    ",2,基模、同化、調適、適應
14720105,陳佩詒,就皮亞傑的認知發展論而言，小朋友若要學會邏輯思考，必須先經歷哪些時期？,"1.感覺動作期,    2.感覺動作期與前運思期,    3.感覺動作期與具體運思期,    4.感覺動作期、前運思期、具體運思期,    ",4,發展階段論、形式運思期
14720201,陳佩詒,請問以下言論何者錯誤？,"1.兒童習慣與自己對話，以引領自己思考、行動，稱為私自話語。,    2.藉由同儕之間的互助、合作，彼此互相學習，是為合作學習。,    3.合作過程中，彼此藉由聽到彼此的私自話語，進而思考、學習。,    4.近側發展區內的作業是兒童無法獨自完成，但有機會完成的。,    ",3,私自話語、近側發展區、合作學習
14720202,陳佩詒,數學老師為使班上不同程度的學生，皆能學好數學的應用，因此分配小組，讓每一組別皆有成績較好的同學，與成績較差的同學，且每周進行比賽，讓各組成績較差的同學上台解題，答對的同學可為組別加分，答錯的整個小組作業將增加。請問，以下言論何者錯誤？,"1.小組之間互助，是為楷模學習。,    2.成績較好的同學是小組的楷模。,    3.答錯的組別將扣分是為替代學習。,    4.小組間的學習方式為觀察學習。,    ",0,13皆有疑慮
14720203,陳佩詒,允文拜允武為師，以學習武功，每天早上，看著允武演練功法並隨其練習，三年後，允文告別允武，繼續學習武功，一路行俠仗義，結交許多江湖好友。請問，以上言論未提及到觀察學習中的哪個階段？,"1.注意,    2.保留,    3.再生,    4.動機,    ",3,注意、保留、再生、動機
14720204,陳佩詒,語熙喜歡看電影，每當考完試，成績理想時，她便會去電影院好好放鬆，而一旦成績不理想，她便會限制自己一個月不看電影，激勵自己下一次要再更努力。請問，語熙去看電影的行為，是應用到社會學習理論的哪一個觀點？,"1.自我效能,    2.自我增強,    3.後設認知,    4.近側發展區,    ",2,自我增強
14720205,陳佩詒,茉莉是一名教師，若她希望能有效的幫助班上的小朋友學習，以下有哪一項是不建議她執行的呢？,"1.觀察每一位小朋友的ZPD，給予他們不同的作業與試卷。,    2.每一堂課結束後，便要求小朋友將學會的概念寫下來重新審視。,    3.無論小朋友表現好壞與否，皆給予讚美，以避免他失去信心。,    4.將小朋友們各自分組，讓每一組皆成績好與不好的同學，以鼓勵互相學習。,    ",3,近側發展區、合作學習
14720301,陳佩詒,下列關於增強物的介紹，何者正確？,"1.基本需求屬於原級增強物,    2.感受到被認可屬於原級增強物,    3.從事愉悅活動屬於社會增強物,    4.好寶寶貼紙屬於活動增強物,    ",1,原級增強物、次級增強物、活動增強物
14720302,陳佩詒,"小威不喜歡做家事，媽媽表示只要他幫忙，便會給他獎勵，或是他考試滿分，那麼當天他就不必做家事。
請依論述選出正確答案。","1.當小威做家事，媽媽便給予獎勵，屬於負增強,    2.當小威成績優異，可以不必做家事，屬於正增強,    3.媽媽給予的獎勵屬於外在增強物,    4.媽媽給予的獎勵屬於內在增強物,    ",3,正增強、負增強、外在增強物、內在增強物
14720303,陳佩詒,"小華是一名大學生，平日上課，假日上班，每個學期修習27學分，每個月領4000塊薪水，他期許自己可以在四年內修完學分，順利畢業，也期待自己在工作上的認真表現可以獲得認可，為未來就業多一個亮眼成績。
請選擇正確的論述。","1.大學要求的學分屬於不定比例增強,    2.公司不定時距的檢查對小華很有利,    3.公司要求的業績屬於不定比例,    4.公司給予的薪水屬於不定時距,    ",2,固定比例、不定比例、固定時距、不定時距
14720304,陳佩詒,"點點養了一隻鬥魚，一直以手持飼料餵魚，並利用寶特瓶換水。
每回鬥魚見到飼料後便會趕緊游去吃；換水時，容易因水位下降而害怕的亂竄。
過了一個月，當點點的手靠近魚缸時，鬥魚便會連忙游過來，以為又有飼料可吃；看見寶特瓶，便會害怕的游來游去。
請依上述言論選擇正確的論述。","1.飼料對於鬥魚屬於制約刺激,    2.點點的手對於鬥魚屬非制約刺激,    3.鬥魚吃飼料屬於制約反應,    4.寶特瓶對於鬥魚屬於制約刺激,    ",4,操作制約、制約刺激、非制約制刺激、制約反應
14720305,陳佩詒,"補習班老師為了確保小朋友在補習班就寫完功課，規定只有當他們完成，且訂正好功課，才能出去玩，而對於程度比較落後的小朋友，為避免他們自我放棄，會在他們訂正作業時，給予適當的鼓勵。
請選出錯誤的選項。
","1.小朋友必須寫完作業，才能出去玩，屬於普力馬原則,    2.小朋友訂正作業時，老師給予的鼓勵屬於外在增強物,    3.為避免小朋友自我放棄，無論他們做什麼都給予增強,    4.對於小朋友的塑造，增強的標準是在他們的能力範圍,    ",3,普力馬原則、增強、外在增強物、內在增強物
14720401,陳佩詒,請問，當訊息經由感官收錄，加以處理便能進入以下哪個階段？,"1.遺忘,    2.工作記憶,    3.基模,    4.編碼,    ",2,工作記憶
14720402,陳佩詒,人的記憶容量有限，當我們將資訊做分類、編排，以方便記憶之時，是利用到下列哪一種方式？,"1.短期記憶,    2.情節記憶,    3.意元集組,    4.訊息處理,    ",3,意元集組
14720403,陳佩詒,請問，雙碼理論所指為何？,"1.學習者以兩種感官接收同一訊息,    2.學習者以兩種編碼方式記憶訊息,    3.教學者以兩種教學方法釋出訊息,    4.教學者以兩種編碼方式釋出訊息,    ",0,題目語意可以再清楚些
14720404,陳佩詒,請問以下有關長期記憶的言論何者錯誤？,"1.語意記憶將知識透過文字、數字等方式記憶,    2.程序性記憶乃是在學習者真正學會後，將永生不忘的記憶,    3.陳述性又分為語意記憶與情節記憶,    4.情節記憶是一種客觀記憶,    ",4,語意記憶、情節記憶、程序性記憶
14720405,陳佩詒,在學習過程中，我們常會利用練習來深刻記憶，而練習又分為分散練習與集中練習，請問，以下有關練習的言論何者錯誤？,"1.分散練習優於集中練習,    2.集中練習較不會造成疲勞,    3.機械式學習適合分散練習,    4.思考學習適合集中練習,    ",2,分散練習、集中練習
