questionid,author,question,options,answer,concept
180404,沈育莉,凱凱是傳統教育下所謂的資優生，但是他往往只能寄住教科書上所有問題的答案卻不知道為什麼，我們稱之他學習到的知識為?,"1.無效知識,    2.硬性知識,    3.軟性知識,    4.惰性知識",4,惰性知識
180405,沈育莉, 幫助學習記憶有三種方式，請選出正確的順序及三種有助於學習的方式。,"1.回憶-排版-精緻化,    2.記憶-組織-序列化,    3.記憶-排版-自我化,    4.回憶-組織-精緻化,    ",4,學習記憶
270101,連冠瑜,"關於皮亞傑的認知發展論，下列敘述何者為非？ 
","1.認知發展四個階段具有連續性，順序不能跳越及顛倒,    2.在不同社會文化環境下成長，發展階段的順序亦相同,    3.個體在「前運思時期」可以了解守恆及可逆現象,    4.當「同化」與「調適」取得平衡，則稱為「適應」,    ",3,認知發展四階段的順序、同化、調適、前運思期
270102,連冠瑜,老師將磁鐵排成等數目的兩列，再把其中一列聚攏起來排成橫的，並讓幼兒比較哪一列的磁鐵較多時，大多數幼兒皆認為直的磁鐵比聚攏起來（橫列）的磁鐵多，此現象顯示幼兒尚未具備何種認知概念？     ,"1.保留概念,    2.相對概念,    3.順序概念,    4.物體恆存概念,    ",1,專注於狀態(缺乏保留概念)
270103,連冠瑜,爸爸正開心的逗著妹妹玩，他當著妹妹的面，將玩具藏在枕頭下面，但妹妹卻以為玩具真的不見了，而不會想到要從枕頭下找玩具，請問這種現象是因為幼兒沒有什麼概念？ ,"1.保留概念 ,    2.自我中心 ,    3.物體恆存,    4.順序概念,    ",3,物體恆存
270104,連冠瑜,兩歲的小柏抱著娃娃走近玩具瓦斯爐時，順手將手中的娃娃放在地上，準備拿起鍋鏟炒菜。同班的小慧剛好經過，看到娃娃躺在地上，便將它抱起，一邊哄著一邊走向圖書角。小柏發現娃娃被小慧抱走，連忙跑過去將娃娃搶回，並生氣地告訴她：「這是我的！」小慧眼看搶不過小柏，只好跑去找老師告狀。這時，小柏已經抱著娃娃走回娃娃家，赫然發現其他小朋友正高興地在炒菜，小柏生氣地將他們推開，高聲抗議：「這是我在玩的！」其他小朋友也不甘示弱，對著小柏大叫：「是我們先玩的！」根據心理學家皮亞傑的研究，「自我中心」是兩歲多幼兒的思考特徵。他們只想到自己的感覺與需求，而不考慮別人或周圍的狀態。請問這樣的特徵屬於認知發展的哪一個階段？,"1.具體運思期,    2.前運思期,    3.感覺動作期,    4.形式運思期,    ",2,前運思期
270105,連冠瑜,"某個階段的兒童依賴感觀，並透過「嘗試錯誤」來認識這個世界，而千千正是處於此階段的兒童。有一天媽媽告訴他「桌上這鍋湯很燙，千萬不能用手去摸否則會受傷」。但千千依然不相信媽媽的話，直到手受傷，才知道以後絕對不能用手觸摸熱鍋子。根據敘述，請將千千所處的階段與歷程做配對。 
","1.前運思期／改變,    2.具體運思期／適應,    3.形式運思期／同化,    4.感覺動作期／調適,    ",4,感覺動作期、同化、調適
270201,連冠瑜,"阿捷經常沈迷於暴力電玩，有時甚至會表現與模仿同樣或類似的激烈反應，請問這種透過電玩觀察學習的過程稱為什麼？ 
","1.刺激類化 ,    2.自我調節  ,    3.替代學習  ,    4.情感轉移,    ",3,替代學習
270202,連冠瑜,"請問「社會學習理論」強調在社會情境中個體的學習是經由下列何種過程產生的？
","1.刺激—反應連結 ,    2.觀察學習和模仿之連結,    3.內在心智架構與知識獲得的改變 ,    4.將訊息加以組織、建構進而吸收,    ",2,觀察學習
270203,連冠瑜,"海綿寶寶非常想學習一技之長，於是他去找蟹老闆，請蟹老闆教他做蟹堡。於是蟹老闆會在一旁講解、示範並指導包蟹堡的方式。請問這屬於下列哪一種教學方法？
","1.楷模學習 ,    2.認知學徒制 ,    3.社會學習  ,    4.合作學習,    ",2,認知師徒制
270204,連冠瑜,"花花在玩拼圖的時候，老師注意到花花一直找不到她想要找的圖塊。於是老師便將圖塊找出來，放在花花較容易發現的地方，協助他完成拼圖。藉由這樣的方式，之後花花在玩相同的拼圖時，便不需要老師的協助，即能一次比一次更輕鬆地完成拼圖。請問這屬於哪一種學習方式?
","1.鷹架學習 ,    2.楷模學習 ,    3.替代學習 ,    4.合作學習,    ",1,鷹架
270205,連冠瑜,"網球選手在比賽開始之前的幾個月，都會反覆不斷地觀看過去一年中自己參加比賽時，所打出來的好球精華錄影帶，而腦中會不斷地重覆自己贏球的畫面，卻絕不看自己失誤的畫面。幾個月後選手果真成為網球比賽的冠軍得主。請問「不斷看自己贏球的畫面」是為了
","1.替代學習 ,    2.自我陶醉以放鬆心情 ,    3.在影片中體驗高峰經驗,    4.)提高自我效能,    ",4,自我效能
270301,連冠瑜,馬戲團表演中，動物總是依照訓練師的指示完成動作，請問這是運用下列那種理論來進行的？ ,"1.古典制約學習,    2.操作制約學習 ,    3.觀察學習 ,    4.精熟學習,    ",0,題目語意需要再強化
270302,連冠瑜,媽媽對強強說：「只要你做完功課，就可以出去玩。」請問這段話應用到教育心理學中何種理論？,"1.操作制約  ,    2.古典制約 ,    3.消弱法則 ,    4.老祖母法則,    ",1,古典制約、操作制約
270303,連冠瑜,向日葵班因為上音樂課時太吵鬧，因而被音樂老師罰站，老師說只要安靜不說話的人就可以坐下，此方法是運用以下那一種原理來改變學生的行為？,"1.負增強 ,    2. 正增強 ,    3.撤離型懲罰  ,    4.呈現型懲罰,    ",1,負增強、撤離型懲罰、呈現型懲罰
270304,連冠瑜,家家想訓練狗狗聽到「坐下」的指令時可以執行「坐下」這個動作的行為，但當狗狗第一次成功時家家並沒有馬上給狗狗獎勵，而是等狗狗表現多次正確行為之後才給予獎勵，且行為正確次數是不可預測的，請問家家是使用何種增強時制？,"1.固定比例  ,    2.不定比例  ,    3.不定時距 ,    4.固定時距,    ",2,固定比例、不定比例、固定時距、不定時距
270305,連冠瑜,白白的數學成績一直很好，書寫作業時也總是用心完成，數學老師很喜歡他並經常在課堂上給予讚賞或獎勵，小英也因此感到快樂，並對數學課程有更強烈的喜愛。請問從古典制約學習理論的觀點來看，老師的獎賞是屬於下列哪一種？ ,"1.非制約反應 ,    2.條件反應,    3.非制約刺激,    4.制約刺激,    ",0,題目語意需要再強化
270401,連冠瑜,訊息處理模式中的工作記憶與下列何者相當？ ,"1.長期記憶  ,    2.感官記憶 ,    3. 短期記憶,    4.語意記憶,    ",3,IP Model
270402,連冠瑜,"每當想起小時候的事情，就會有影像浮在腦海，這是屬於哪一種記憶？
","1.情節記憶 ,    2.語意記憶,    3.程序性記憶,    4. 閃光燈記憶,    ",1,情節記憶法、語意記憶、程序性記憶
270403,連冠瑜,"我們的生活其實處處存在著「刺激」，但是我們往往只能選擇性的注意某些部分，其主要原因是
","1.處理訊息的速度較緩慢,    2.處理訊息的容量是有限的,    3.因為我們僅利用一種感覺器官,    4.感覺器官的功能是有限的,    ",4,IP Model
270404,連冠瑜,"小智從沒開過車，到英國留學很快地適應當地靠左行駛的路況。相較之下，小剛在台灣有十年的開車經驗，到英國卻花了很久才適應當地的開車環境。請問小剛的學習情況屬於下列何者 
","1.倒攝抑制作用 ,    2.順攝抑制作用  ,    3.順攝助長,    4.倒攝助長,    ",1,倒攝抑制作用、.順攝抑制作用 、順攝助長、倒攝助長
270405,連冠瑜,大雄一家開心出遊，開車開到一半，大雄突然對妻子說：我們好像迷路了！剛剛一直重複經過這個地方，你有印象嗎？但妻子卻說對這個地方一點印象也沒有。這種「乘車通過街道，對街邊景物隨看隨忘」的情況屬於記憶系統中最淺的一環，若不加注意瞬間就會消失。請問這屬於哪一種記憶？,"1.閃光燈記憶 ,    2.程序性記憶 ,    3.情節記憶 ,    4.感官記憶,    ",4,IP Model
590101,葉庭瑋,請問，在皮亞傑發展階段的哪一階段能理解可逆的概念？,"1.感覺動作期,    2.具體運思期,    3.前運思期,    4.形式運思期,    ",2,具體運思期、前運思期
590102,葉庭瑋,上課時，老師告訴小美鯨魚不是魚類，小美很震驚她一直以為只要在水裡的都是魚類，老師隨即跟小美解釋為什麼鯨魚不是魚類。請問，此時小美正在經歷以下哪一件事？,"1.同化,    2.適應,    3.調適,    4.基模,    ",3,同化、調適
590103,葉庭瑋,"小明上課時，老師教小明""7+2=9""，小明很快就理解了，但當老師再教小明""9-2=7""時，小明卻怎樣都不能明白。請問，小明可能處於皮亞傑發展階段的哪一階段?","1.形式運思期,    2.感覺動作期,    3.前運思期,    4.具體運思期,    ",3,不可逆、前運思期
590104,葉庭瑋,請問下列四種狀況，何者解釋是錯的？,"1.大明第一次到日本，卻發現日本駕駛座竟然都在右邊，這讓大明非常驚訝也十分不適應。此時大明正在經歷同化。,    2.大明在日本泡溫泉，他發現原來日本澡堂不歡迎刺青的民眾，想了想大明也可以理解其中的原因。此時大明正在經歷同化。,    3.大明來到韓國，在與長輩喝酒的時候，大明豪邁的把杯子對著長輩一口喝光，卻被一旁的老婆斥責很沒禮貌，經詢問才知道在韓國晚輩要轉過身子不能面向長輩喝酒，但大明還是很不適應。此時大明正在經歷調適。,    4.大明又到了印度，看到路上女生都包著面部，這讓大明回想起以前中國也是女生不能隨便拋頭露面的。此時大明正在經歷同化。,    ",1,同化、調適
590105,葉庭瑋,"以前小花很喜歡跟自己的侄子玩""用手遮臉，再把臉露出來的遊戲""，侄子都很笑得很開心。但現在侄子看到小花玩遮臉遊戲都不想理她。請問原因可能為何？","1.因為侄子已經過了形式運思期，他已經能理解序列化的概念。,    2.因為侄子已經過了前運思期，他已經能理解物體恆存的概念。,    3.因為侄子已經過了具體運思期，他已經能理解可逆的概念。,    4.因為侄子已經過了感覺動作期，他已經能理解物體恆存的概念。,    ",4,物體恆存、感覺動作期
590201,葉庭瑋,請問模仿的四個階段順序為何？,"1.動機＞注意＞保留＞再生,    2.動機＞注意＞再生＞保留,    3.注意＞保留＞再生＞動機,    4.注意＞保留＞動機＞再生,    ",3,觀察學習四階段
590202,葉庭瑋,老師看到二黃整天不讀書只顧著玩，便把二黃的好寶寶點數給沒收了。請問老師在做的是以下哪種增強或削弱？,"1.正增強,    2.負增強,    3.正懲罰,    4.負懲罰,    ",4,撤離型懲罰
590203,葉庭瑋,黃老師在上課前先把班上幾個學生叫來，並教會他們今天所要學習的內容，之後再以分組的形式讓這些學生平均分配在各組裡頭，之後才開始上課。其實這是黃老師想要實驗某一個理論，請問同學們可以想得出來是什麼嗎？,"1.近側發展區,    2.認知師徒制,    3.古典制約,    4.楷模學習,    ",0,題意需要再更清楚些
590204,葉庭瑋,有天，二黃看到大黃因為表演後空翻而受到同學們的稱讚，讓二黃非常羨慕，從此二黃便開始學習後空翻。請問二黃的這種行為我們可以套用哪種理論解釋 ？,"1.社會學習,    2.楷模學習,    3.替代學習,    4.合作學習,    ",2,楷模學習
590205,葉庭瑋,二黃真的很羨慕大黃，因為大黃對任何事情總是充滿了自信，就算失敗了也會再重新努力站起來。如果以社會學習理論去解釋，我們可以認為大黃是因為以下哪一項能力特別高？,"1.內在歸因,    2.自我效能,    3.自我增強,    4.後設認知,    ",2,自我效能
590301,葉庭瑋,增強物應用有幾個需要注意的地方，請問以下何者為非？,"1.增強的時機,    2.後果立即性,    3.使用何種增強物,    4.解說增強的原因,    ",0,皆需要注意
590302,葉庭瑋,小強不愛打棒球，卻十分享受上場時觀眾們的掌聲與同學的稱讚，請問支持小強繼續打棒球的增強物為？,"1.原級增強物,    2.社會增強物,    3.活動增強物,    4.代幣增強物,    ",2,社會增強物
590303,葉庭瑋,普力馬原則常常應用在我們的生活日常當中，請問下列何者是其應用的情況？,"1.小明訓練她的狗，只要一聽到鈴噹聲就知道是吃飯的時間了。,    2.小花在吃便當的時候，總是先把不喜歡的菜吃完，最後再來享受美味的雞腿。,    3.在大家完成打掃工作的時候，老師總是會叫大家給自己一個愛的鼓勵。,    4.小香在經過多次的努力嘗試後，終於解開了手中的益智環，並且後來總是能以最正確的方式再次解開。,    ",2,普力馬原則
590304,葉庭瑋,小明在玩一款遊戲，在遊戲中只要打贏通一個關卡十次就會獎勵，並且每個月底都會統計得分來給予額外的獎勵。請問此增強物機制為？,"1.固定頻率、固定時程,    2.固定頻率、不定時程,    3.不定頻率、固定時程,    4.不定頻率、不定時程,    ",2,固定比例、不定比例、固定時距、不定時距
590305,葉庭瑋,如果學生有乖乖把作業做完，塗老師就會拍拍學生的頭跟她說妳好棒，並且免去掃地的工作，但若沒交作業的學生塗老師就會請他多掃一個禮拜的地。請問上述沒有應用到何種增強或懲罰？,"1.正增強,    2.負增強,    3.呈現型懲罰,    4.撤離型懲罰,    ",4,正增強、負增強、撤離型懲罰、呈現型懲罰
590401,葉庭瑋,在訊息處理論中長期記憶包括三種類型，請問下列何者不為長期記憶類型?,"1.語意記憶,    2.自動化,    3.工作記憶,    4.情節記憶,    ",0,題目語意應該要更清楚些
590402,葉庭瑋,一個人短期記憶能記起的容量約為?,"1.5±3,    2.6±2,    3.7±2,    4. 8±1,    ",3,短期記憶
590403,葉庭瑋,當老師傳授一個新知識給學生的時候，需要特別注意是否能喚醒學生的過去所學的知識，這是希望達到何種學習?,"1.替代學習,    2.惰性學習,    3.發現式學習,    4.有意義的學習,    ",0,題目語意應該要更清楚些
590404,葉庭瑋,現在在教學上十分推薦以專題導向學習，請問原因為何?,"1.專題導向學習能督促學生達到練習的效果。,    2.專題導向學習能幫助學生達到復習的效果。,    3.專題導向學習能讓學生學習成效達到創造的階段。,    4.專題導向學習能達到有意義的學習。,    ",0,超過一個答案
590405,葉庭瑋,小吳是一位化學老師，此次他要教學如何用一連串四個步驟做出人造鑽石的方法，但以往學生練習成果總是不佳，請問我們能建議學生以何種方式練習比較好?,"1.分散練習,    2.集中練習,    3.實做練習,    4.創造練習,    ",0,超過一個答案
1170101,林昀萱,嬰兒剛出生不久，主動運用他與生俱來的一些基本行為模式來對環境中的事物做反應，從而獲取知識，個體適應環境時，在行為上表現的基本行為模式稱作?,"1.組織,    2.適應,    3.基模,    4.同化,    ",2,適應
1170102,林昀萱,小安她面對問題時情境予以解釋時，只會從自己觀點著眼，不會考慮別人的不同看法，只會用主觀的看世界，小安處於何種時期?,"1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",2,自我中心、前運思期
1170103,林昀萱,小宣在面對問題情境思維時，不再只憑知覺所見的片面事實去做判斷，已具備有可逆性及守恆的概念，她屬於認知發展的何種階段?,"1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思期,    ",3,具體運思
1170104,林昀萱,既有的基模無法處理新的知識，主動修改期既有的基模，從而達到目的的一種心理歷程，稱為?,"1.同化,    2.調適,    3.平衡,    4.失衡,    ",2,調適
1170105,林昀萱,詢問5歲的小永：「你有哥哥嗎?叫什麼名子」，他回答：「有，叫小華」，再詢問小永說：「小華有弟弟嗎?」，則小永他回答：「沒有」。這是因為小勇甚麼特徵?,"1.自我中心,    2.不可逆性,    3.缺乏守恆,    4.物體永存,    ",2,不可逆性
1170201,林昀萱,小潔不會使用筷子吃飯，但在他看了爸爸跟媽媽使用筷子後也學他們使用筷子，這是屬於社會學習論中的哪種模仿概念?,"1.直接模仿,    2.綜合模仿,    3.象徵模仿,    4.抽象模仿,    ",1,直接模仿
1170202,林昀萱,個體不僅經由觀察模仿從楷模身上學到了行為，而且也願意在適當的時機將學得的行為表現出來，是屬於觀察學習四個階段歷程中的哪一個?,"1.注意階段,    2.保持階段,    3.再生階段,    4.動機階段,    ",4,動機
1170203,林昀萱,「近側發展區」與「鷹架學習」主張的是?,"1.班杜拉,    2.奧蘇貝爾,    3.維高斯基,    4.皮亞傑,    ",3,
1170204,林昀萱,社會學習理論也被稱為三元學習論，是哪三項因素?,"1.環境、個人、教師,    2.環境、個人、行為,    3.個人、行為、家庭,    4.環境、行為、教師,    ",2,三元論(環境、個人、行為)
1170205,林昀萱,學習者對偶像人物的模仿是屬於下列那一項?,"1.直接模仿,    2.綜合模仿,    3.象徵模仿 ,    4.抽象模仿,    ",3,象徵模仿
1170301,林昀萱,阿塗考試考不及格回家被爸爸罵了一頓，，是屬於哪種懲罰?,"1.呈現形懲罰,    2.撤離型懲罰,    3.正增強,    4.負增強,    ",1,撤離型懲罰、呈現型懲罰
1170302,林昀萱,今天阿邱考試考一百分，老師讓她不用當值日生，這是屬於那一種概念?,"1.呈現型懲罰,    2.撤離型懲罰,    3.正增強,    4.負增強,    ",4,正增強、負增強
1170303,林昀萱,古典制約代表人物為?,"1.巴夫洛夫,    2.桑代克,    3.史金納,    4.奧蘇貝爾,    ",1,
1170304,林昀萱,哪個理論強調刺激與反應的連結?,"1.古典制約,    2.操作制約,    3.意義學習,    4.發現式學習,    ",1,操作制約、古典制約　
1170305,林昀萱,學習三定律，何者為非?,"1.效果律,    2.練習律,    3.準備律,    4.增強律,    ",4,學習三律
1170401,林昀萱,學習者能知覺到新的學習內容和其大腦原有認知結構中的舊知識有所關聯，並能將新舊知識連結，經學習後，內化為認知結構的一部份，稱為?,"1.意義學習,    2.機械學習,    3.接受式學習,    4.發現式學習,    ",1,意義學習
1170402,林昀萱,小白他記得爸爸媽媽媽的電話號碼，但不記得小光的電話號碼，是因為爸爸媽媽的電話號碼在何種記憶階段?,"1.刺激,    2.感官收錄,    3.短期記憶,    4.長期記憶,    ",4,IP Model
1170403,林昀萱,阿亞在學英文字母時，因為先學了b之後才學d，所以常常搞不清楚，這是因為?,"1.順攝抑制,    2.倒攝抑制,    3.順攝助長,    4.倒攝助長,    ",0, 
1170404,林昀萱,老師問9x7等於多少，曉華可以立即回答63，他屬於何種表現?,"1.學習遷移,    2.自動化,    3.編碼,    4.遺忘,    ",0,
1170405,林昀萱,訊息處理非單向進行，而是個體和刺激之間發生複雜的交互作用，正確順序為?,"1.刺激→短期記憶→感官收錄→長期記憶,    2.感官收錄→刺激→短期記憶→長期記憶,    3.刺激→感官收錄→短期記憶→長期記憶,    4.感官收錄→短期記憶→刺激→長期記憶,    ",3,IP Model
